id	document	label
6152	집근처 있었으면 매주 1번은 꼭 갈 맛임	5
4303	많습니다.	4
16791	와인메뉴도 따로 있어서 음식에 맞춰 마셔봤으면 좋았겠지만 운전해야되니 패스했어요	5
9655	범계에서 상당히 먹기 힘든, 그만큼 인기많은 대창전골 전문식당이다	4
17344	가격저렴 맛있어요	5
13445	닭갈비가 부위별로 각각 맛있게 만들어 지고 초벌구이를 해서 나오기 때문에 더욱 편안하게 음식을 맛볼수 있는거 같다	4
11704	물가도 빠르게 오르니 어쩔 수 없는 것이겠죠	3
2800	밥 말아서 김치와 깍두기에 먹으니 별로 안느끼하고요	5
13633	유일한 단점은 매장이 작다보니 테이블이 많지 않고 시끄럽다	4
4286	육수에 돼지고기 닭고기 육수가 가미 되어 있다고 함)	4
14457	매운이에케라멘을 먹었는데 많이 매울것같아서 조금 덜맵게 주문했더니 딱 괜찮은 느낌이었어요	5
5747	점심시간에 휴대폰 문자로 주문해야 해요	5
18382	오늘도 홀리듯 와버렸다…돈도 없는데 잃어버린 아크를 찾기 위한 나의 의무감이 결국 내 발목을 잡았구나…베아트리스는 말하였다	5
21237	웨딩장 인테리어가 고급지고 화려하게 세팅되어 있어서 호텔급 웨딩예약에 적절한 곳임	4
16697	일반자장	4
19369	특히 샤브샤브와 함께 월남쌈도 즐길 수 있어 더욱 돟았다	4
17919	내돈 내고 먹으면서 이런 대접 불쾌혔어요	1
16310	오후 3시부터 5시까지는 브레이크 타임인건 참고!	5
21150	굿굿	4
11509	코로나 시대에 발 맞춰 테이블 구석마다 마스크 걸이가 있는것도 인상적이었습니다	4
10719	치맥하기 좋은 곳입니다	4
8950	먹다지쳐 못먹을 양의 안심가츠가 8000원이라니..역시 학교 근처 식당의 가성비인가요..^^어린이대공원 산책 후에 시원한 맥주한병과 즐거운 저녁이었습니다.맥주잔도 시원하게 나와서 좋았어요.	5
19016	볶음밥이나 짬뽕등 일반 요리는 맛이 좀 떨어지는편	4
6147	서비스해주시는 사장님인지 원래 그러신듯 퉁명스럽다	3
9577	멀리서 찾아가는 것은 잘 모르겠지만	4
16359	시원한 함흥식 냉면에 고기 싸먹으면 더위는 물러갑니다	5
7686	가장 인상 깊었던건 그라니따 였어요	5
19557	전체적으로 강동구에 온 길에 들러본 여기 커피볶는아침은 커피에 자부심 뿜뿜이신 것 같은 손님과의 적극적인 커뮤니케이션을 좋아하시는 것 같은 사장님이 계셔서 그런 커뮤니케이션이 재밌고 원두도 다양해서 자기와 맞는 원두를 찾는 재미도 있는 가게여서 니롬 좋아 맛있다로..	4
21529	솥밥 정식에 튀김과 회가 추가된 메뉴였음	5
19955	초무침	5
8435	화장실 개수구는 먼지랑 머리카락이.	1
19227	점심 특선을 먹으면 싸게 먹을수 있어 더좋을것 같아요.	5
11725	가성비 좋게 육사시미를 즐기기 좋은 곳이였습니다	4
14146	거기 쌀국수가 시그니쳐 메뉴이며, 딤섬류인 소이뽀삐아, 생채샐러드인 쏨땀 등이 있습니다	4
7176	식당의 크기는 작아도 음식맛이 좋네요	4
7230	스시는 재료의 특성에 맞춰 양념을 많이 고려했다	4
12527	육회도 잘 손질되었고 육사시미도 아주 신선하고 술이 나를 부르게되는 맛  뭔가 아쉽다면 라면을 추가하며 마무리하는 것도 추천 !	4
20712	하프(트러플 루꼴라+맥앤치즈)와 맥주 두잔 시킴	4
6994	만두도 괜찮죠	4
14017	저녁시간에 순식간에 웨이팅 줄이 길어졌음.	4
16914	절인 무가 따로 나와서 같이 고소한 참기름 맛의 양념된 면과 잘 어울립니다	5
5978	시설도 지저분하고 엉망입니다	1
16643	공간 = 앤트러사이트의 확장판 느낌임	3
16240	푸짐하고 맛있습니다.	3
19760	평일 저녁엔 굳이 돗자리없어도 될듯합니다 벤치나 데크가 잘되어있어 간단한 마실것만 사서와도 좋을듯합니다 시원한바람 맞으며 이곳에서 시간보내면 지상낙원이 따로 없습니다	5
7590	밑반찬도 맛있고, 직원들이 많아서 주문한 것도 금방금방 나옵니다	5
1967	식구들이랑 가도 무난할것같아요	5
12062	케이크도 종류가 많은데도 다 하나같이 맛있네요!	5
11767	총평	3
7698	반쪽만 먹어도 배가 부를 정도로 내용물을 꽉꽉 채워서 주십니다	5
16847	⠀	4
19412	새우살은 너무 기름기가 많은 느낌입니다	5
8650	연어초밥 좋아해서 많이 먹었습네다	4
18287	고기는 맛있었다 서빙해주시는 분들이 고기도 직접 구워주셨다	3
18295	가게도 예쁘고 나름 줄서기을 대비하여 관리도 잘하고 깔끔하고 전체적으로 친절하고!	5
1553	잘 먹었습니다.	5
18023	지금 행사 기간이라 예약할 경우 10%할인해주고, 코로나 백신 맞은것을 증명하면 추가 10%할인해 줍니다	5
1622	설렁탕과 수육, 도가니가 부드러운 전통 맛집	4
20280	국수 국물에 라임 짜먹으니 괜찮음	3
19493	평일 런치 웨이팅했는데 자리가 있어도 배달의민족이랑 쿠팡 주문 먼저 보내려고 웨이팅 고객은 신경도 안쓰네요 맛은 다시다맛 입니다	1
15503	꾜치는 모듬과 양갈비살먹었구요 꿔바로우도 먹었네요(소스가 적어서 아쉽네요)	5
11676	가격대비 음식은 그저그래요	2
324	런치 코스 B셋 인당 8만원	3
5049	그냥 쉑쉑버거 맛입니다	5
20048	특별히 양꼬치가 맛있다기 보다는 요리류가 더 맛있는거 같아요	4
3160	완자는 본토맛보다는 한국화된 맛이였지만 저는 간이 세지 않아서 매우 좋았습니다	4
20958	고추장 구이는 뒷다리 살이라고 하시네요	4
6656	설경구 생일카페 이벤트로 방문했었습니다	5
8754	친절은 바라지도 않고	1
14511	좀 늦게 예약을 해서 그런지 카운터가 아닌 룸에 앉게 되었고, 룸으로 스시가 배달(?)되다보니 중간에 약간 모양의 변화가 생기기도 하고, 즉시성이 떨어지는 이슈가 있음	3
20472	여사장님 굉장히 친절하신데	3
17292	다양한 파이가 있고, 먹어본 파이는 다 맛있어요~	5
8383	하지만 맛집이라는 타이틀을 달기엔 부족합니다	4
2002	맥도널드사에서 만든 체인점으로 알고 있다	4
3611	연탄불고기 맛집이에요	4
13178	마라샹궈 2점 (자극적이고 마라에 콩나물이 들어가 질척거리는 느낌이라 별로임)	5
8103	당분간은 찾고 싶지 않았다.	3
12483	가격 대비에  고기가 너무 굿입니다	4
8781	전체적으로 잘 현지화된 베트남음식	3
10018	건식 처럼 세면대를 밖에 빼놓아 룸이 조금더 커보이는 효과.	5
13111	룸으로 되어 있어 조용히 모임 갖기 좋습니다...	3
14054	비빔국수는 새콤달콤매콤한데 간이 조금 센 편이고, 만두는 꽤나 담백하다	5
17874	하지만 그집은  성의란게 있더라 ,,,  한국와서 느낀것중	1
10785	음식도 자리에서 직접 조리해주고, 먹는방법도 설명해주고 서비스가 진짜 친절하심	5
13788	테이프 서울은 새로운 영감을 주는 전시였다.	5
10869	배고파서 먹긴 했는데 도쿄 쿠로텐동이 그립습니다 재방문은 안할꺼 같네요	2
9123	직원분들도 평범하게 친절하시고요	5
9030	먹다가 난을  하나 더 추가을 했는데요,	5
1179	개별 룸 형태로 운영되고 있기 때문에, 프라이빗 미팅이나 비즈니스 런천미팅 시에도 활용하는 곳	5
7656	아담한 사이즈의 나이프가 잘 안 잘려서 감점.	4
20478	너무 맛있고 직원분들이 너무 친절합니다!	5
9772	가죽이 벗겨지거나 잘못 인쇄된걸 할인해서 판다	4
11904	위치도 좋고 공간도 넓고 맛있는 케이크	4
10239	내부 분위기도 펍 같아요	5
7972	빈약	3
7668	회도 도톰해서 최고였어요	5
20919	깨끗하고.조용한 분위기 입니다..	4
9593	고기를 시키면 기본 밑반찬이 잘 나오며  대체적으로 맛이 좋다	4
9524	여기는 뭐 이제 단골이지	5
7034	교포 이모님들 무뚝뚝^^:;	3
11979	저처럼 돈낭비를 하지 않길 바라는맘에 알려드립니다	3
17904	있어요 퀄리티가 있으니 가격비싼거는 당연하지요	3
6416	다른데에 비해서 큰 강쥐가 많은 느낌이에요 근데 냄새는 생각보다 안나서 좋았고 직원분들이 너무 힘들어보였어요 1분에 한번씩 소리지르심ㅋㅋㅋㅋㅋ	5
1683	가게가 크고 직원분들 친절하심	5
21802	이제는 간판도 바꾸고 인테리어도 새로해서 깨끗하고.	3
13734	양장피, 해물누룽지탕, 찹쌀탕수육, 전가복, 멘보샤 먹었는데 전반적으로 음식 괜찮았습니다	5
1562	그거는 꼭 사오셔서 플레인이나 솔티드 베이글에 발라 드세요!	4
4895	테이블마다 주문시스템이 잘 되어있고 대기실도 있다	5
13227	너무 좋았습니다	5
1834	양도 적당	3
15714	브리또볼에 나쵸 추가 음료추가해서 먹었습니다!(총12000원정도?) 장점: 멕시칸 음식 좋아하시면 짱 맛있고 양도 많다	4
10596	키즈 언프렌들리 호텔이라 다시는 방문 의사가 없습니다.	3
16110	다만 만두는 기름맛이 강해서 느끼함이 있었어요	4
18071	맛도 있어요!!!	4
19247	샌드위치는 역시 서브웨이~	5
8879	맛에 감동했습니다	5
8604	일반 파스타집에 1.5배에서 2배의 양을 자랑한다	5
9573	추천합니다   이북식 인절미와 비슷한 느낌도 있지만 더더 업그레이드 버젼이에요	4
7170	깊은 시간의 맛을 느껴보길 바란다.	4
9560	몇 일지났지만, 남편과 또 가고 싶다고 얘기하다 생각나서 리뷰 남깁니다.	5
14380	다른 좋은호텔들을 가봐도 개인적으로 콘래드는 뭔가 편안함을 줍니다	5
17623	초복에 방문하니 닭백숙이 나오더군요	4
15863	11:30분 이후는	5
16545	밑반찬은 메추리알과 쌈채소,당근,마늘,고추가 있고	5
12506	순대국은 빨간국물이라 취향에 따라 호불호 있을 수 있지만(밥 말아져서 나옴, 미리 말하면 따로 가능) 제입엔 가히 서울 최고의 순대국집이라고 생각합니다	5
17004	동네맛집 집밖에 나와서 한끼 식사하기 딱 좋다	4
16292	마제소바만 먹다가 한정 판매되는 이에케 돈코츠 라멘이 소진이 안되서 먹어 봤는데 맛있었어요	5
12169	시원한 생태찌게가 일품이고 밑반찬으로 나오는 계란찜이 환상적이다	4
19775	1단계도 상당히 맵습니다	4
3845	항상 긴줄이 있어도 금새 자리가 나서 좋고, 감자탕(소 25,000) 국물이 짜거나 텁텁하지 않아서 좋아요	4
1762	분위기 너무 좋아요	4
17757	런치세트로 시켜먹었어요	2
6490	음식 좋고 서비스 좋고 하지만 가격은 좀 있어요!	5
14327	다른메뉴도 먹어보고 싶은 맛집인것 같아요	5
20850	만두는 맛있었으나 칼국수 면이 내 스탈이 아님 깊은 맛도 딱히 없음 김치는 존맛~ 사람은 진짜 많았음~	4
1267	사장님께서 조미료에 민감한 분이라서 분식점 메뉴에도 많이 넣지 않으십니다	5
14480	다시 큰소리로 불렀더니 나이들어보이는 종업원이 식초와 와사비를 가져다 주시며 하시는 말씀,	1
11149	맛 있고 사장님이 친절하시네요	5
17222	4천원 만두는 한입크기 별미	4
7147	결론 : 인도에서 먹었던 커리 보다 훌륭하기도 한 맛	5
1619	오늘 처음가봄	4
4039	음식은 전반적으로 신선하고 예쁘게 올려져나온다	5
10945	앉을자리는 굉장히 협소하고 떡볶이는 양념은 맛있으나 떡에 간이 확 안 베어 있으므로 수저로 국물과 함께 떡볶이를 집는걸 추천!	4
20564	맛있고 빠른 서비스	5
2165	기본어메니티로 치약치솔도 준다	4
2359	주차는 애매하고 1차보단 2차로 많이 와서 그 시간 때에는 기다려서 입장 가능	5
6250	달달향긋한 시나몬 향이 어디서 나는 건지 살피니 방금 오븐에서 구워져 나와 식히고 있는 것 같은 시나몬 롤이 보여 문의를 하니 아마도 테스트로 구워 보신 것 같은데 카운터를 담당하신 남자분이 여자 파티시에르분과 상의를 하는 것 같더니 급 오늘부터 판매하시는 시나몬 롤이라고 하심,	4
8399	치킨24로 바뀌었습니다	5
20372	가성비가 좋아서 꽤 인기 있는 초밥집입니다	4
1955	제주에 바다뷰니까요 ㅎㅎ	4
19033	이 집의 군만두와 볶음밥은 완전 강추합니다..^^	4
8907	구글 메인 사진이랑 외관이 다릅니다	4
17603	점심에 갔다가 웨이팅이 길기에 이른 저녁에 다시 방문해서 식사했는데 한번쯤 다녀오길 잘했다는 생각이 드는 곳이네요	5
19789	간은 심심한편	4
376	삼겹살 거의 안먹고 보통 목살 먹는데 여긴 삼겹살 맛있네요	4
14776	뭔가 첫맛 중간향 끝맛이 탁탁 다른게 신기한경험이었어요	4
6965	그리고 다시한번 말씀드리지만	4
21701	근데 맛있게 매움 ㅎㅎ 물냉면이랑 삼겹살 같이 먹었더니 존맛.	5
19470	꼭 드세요 두번 드세요	5
6587	프레젤 버터 소금 베이글: 간단한데 맛이 일품	4
9430	마마 양꼬치는 풍납동에 있는 우리 집 근처에 있는 한국요리집입니다	4
13525	낮시간인데도 낮술로 막걸리 드시는 분들 여러 테이블 보이구요	3
16258	물론 여기가 뭐하는곳인지 알고 온다면 더 재밌을것이다.	5
10103	웨이팅은 좀 길었지만 (불금이라) 포테이토 피자를 한판 시켜서 먹으세요ㅜㅠ	5
9470	살도 도톰해서 좋았어요	5
13530	라운지 식사는 음식이 없어도 한시간째 채워주지를 않음..	2
9450	갠적으로 꼼장어랑 막창 추천	5
6475	사람도 워낙 많고 바쁠때는 웨이팅 인원도 많습니다	5
10841	배달도 시작했군요.	5
4952	묘하게 음식들이 모두 어우러져서 맛있습니다	5
4736	화장실이 안에있어 편하고 창가로 햇살이 잘들어서 좋았어요~ :D	5
5247	온면 진짜 맛있어요 ㅠㅠ 고기가 넘 부드러워요 또 먹으러 갈 것 같습니당 ㅎㅎㅎㅎ	5
8626	모든 요리가 다 맛있을수 있나~싶을정도로 맛있습니다~	5
19766	점심때 가서 사람없이 느긋하게 먹었습니다	3
18329	다녀본 양꼬치 양갈비 매장 중 상위권임 양등갈비 가성비가 좋음	5
17378	커피는 소소	3
15120	돼지불고기백반이 대표 매뉴입니다	5
11552	좀시끄럽긴 하지만 나중에 1차 장소로 또 가보고 싶은 곳입니다	4
14276	밤10시..영원불멸의맛 싸이버거를 음미하고있는데 식자재운송차들어왔다며 차를빼달라는 직원분.	4
15300	식당이 좁은 거 빼고 만족스러워요	5
15453	드라이브쓰루도 많아요	4
8837	분위기는 전반적으로 괞찮았으나 주객은 청국장이 아닌	3
9550	개인적으로 대파맛 도넛 추천 드립니다.	5
10155	특히 탕수육도 아주 맛있었어요	5
13417	남포동 BIFF 거리 근처 한식당입니다	5
8729	문제는 작은 한조각에 8500원이라는 미친 가격이라는 것..	4
15416	️	4
1570	육즙이 살아있는게 너무 좋았습니다	5
2395	가려고했던곳이 안열어서 헤매다가 새로생긴게 생각나서 갔다가 음 .	4
4555	약사나 종업원이나 완전 불친절의 대명사	1
19671	중국식 만두라 그런지 만두소가 조금 적게 들어간 편이며 만두피는 살짝 두껍다	3
17514	한그릇씩 나오는 음식은 아니였다는것 ㅋㅋ	4
2033	서비스 엉망, 응대도 느리고	3
13718	소고기카레, 도모카츠카레를 각각 시켰는데요	5
5400	2층 피팅룸 여직원분 너무 친절!!	5
1058	냉면에 정신이 팔려 꽤 시간이 지나 식었음에도	4
14452	정말 맛있게 먹었어요 ~~👍	5
338	타 유명 시장에 비해서 구색이 많이 부족하다	3
11512	가게는 서초역에서 가까워서 금방 도착했는데 대로변에 위치한 가게 옆 골목길에 차를 대고 가게 문을 열고 들어가니 천정이 높은편이면서 나무와 메탈의 어두운 톤의 인더스트리얼 컨셉으로 꾸며진 인테리어는 뭔가 캘리포니아주 레이크타호나 콜로라도주 같은 산이 많은 지역에서 흔히 보는 러스틱한 느낌으로 오늘같이 비가 추적추적 내리는 날은 특히나 패브릭 소파가 아닌 나무와 메탈로 이루어진 의자나 테이블도 앉았을때 차가워서 더 쾌적하게 느껴져서 좋았음	4
7835	행사용, 이벤트용 까페 정도.	3
19106	여기서 파티도 할 수 있음	5
8120	그래도 직원분들이 굉장히 친절하셔서 기분좋게 전시보고 나왔네요.	3
3821	떡갈비 꼭 드셔보세요	5
14955	가격이 쪼끔 비싼게 아쉽!	4
6027	식당이름 까먹음 ~_~	4
6549	제주에서 못먹고 부산에서 먹어보내요.	5
3153	와 삼겹살 장난없네여👍👍👍 콩나물삼겹살에 김치까지 이거 맛있고 좋은 조합	4
4427	조금 기다려 건네주신 그란데 사이즈 정도의 아이스 아메리카노를 마셔보니 산미가 나름 좋아 역시나 이런 가게가 좋구나 하게 되고 가게를 나와 걸으면서 계속 마시는데 합정쪽에 내가 좋아하는 로스터즈 가게들이나 답십리 커피그라운즈 만큼 여운이 길진 않은 느낌인데 아마도 투샷이 아니었던 게 아니어서 그런 게 아닐까 생각해 봄	4
8990	고추장 양념이 아닌 간장 양념 육회비빔밥이 일품이다	4
7425	웨이팅이 항상 있는 초라멘에 운좋게 한큐에 방문했습니다	5
5097	성수동에 지나다니면서 항상 웨이팅이 심해 한번도 가지 못했는데 드디어 성공했습니다 기본적으로 혼밥족을 위한 혼밥 테이블이 별도로 있어 혼밥은 빨리 들어 갈 수 있고 별관에서도 식사가 가능 했어요 저는 감자국으로 주문 했는데 우거지 추가 곱배기 등 다양한 방법으로 주문 가능 합니다 메뉴를 주문하면 정말 빠르게 반찬들과 메인 식사가 준비가 되었고 양이 푸짐 했어요 우거지 추가를 했는데 큼지막한 우거지와 뼈 사이즈가 엄청 났습니다 고기를 먼저 특제 소스에 찍어 먹었는데 소스가 굉장히 고기와 잘 어울 렸어요 감자는 살짝 덜익은 느낌이 있어서 아쉬 웠고 맛은 있었지만 최고의 감자탕이다 라는 느낌은 받지는 못했습니다	4
708	잘모르겠지만, 2인 오시면 소 사이즈로 주문해서 볶음밥1개 추가로 식사하시면 딱 좋을것 같습니다,	3
20164	양은 충분해 보인다	3
13070	반반도 가능하고, 골뱅이 소면도 양이 많다.	4
13584	마지막에 남은 국물에 추가로 냉면사리 투척한다	4
12643	오발탄보다 낫다고 하긴 어렵고 비슷비슷했지만 신관이라 더 깨끗했다	5
651	이곳는 가격대비 고객 서비스 최악 입니다.bad service .worst indian restaurant.	1
629	사람은 언제나 북적북적 많구요	5
19174	떡 종류 다양한데 안에 뭐가 들어가 있으니 조금씩 먹어보고 본인에게 맞는걸 많이 가져다 드시길 추천합니다	4
10863	주말 저녁방문	5
4194	가격은 2년전에 6000원에서 8000원으로 등심이 올랐다	4
10577	찐빵은 팥이 가득가득	4
12788	커피는 좀 아쉽네요	3
20635	16	4
19482	거북할만큼 달지 않고 딱 달게 맛있어요~	4
3947	전에는 불맛 광해떡볶이라해서	2
706	재료 본연의 맛을 잘 살린 아이스크림이라 먹을 때 신기했어요!!ㅎㅎㅎ	5
4866	궈바로우 맛은 소소 가격대비 양적음	3
16903	점심먹고 지나가다 들어간 커피첼리스타	1
7843	지금은 가격이 14,000원인가 하는 것 같아요	5
16961	내부는 넓은 편이고 룸도 잘 마련되어 있고	4
14113	사람이 많이 없을 땐 괜찮았는데 곧 사람이 꽉 차니까 내부가 소리가 좀 울리는건지 정신없긴하더라고요ㅠ 붐비지않는 시간대 방문 추천드립니다	4
21829	가면 절대 버거류 시키지 마시길..	2
21722	다	4
14050	저희는 육회비빔밥을 주문했고	5
3295	종종 오면 실망은 없다는...	5
12691	금태랑 우니 맛있었어요	4
10143	4명이서 세트하나 먹으면 될듯	4
15854	교대역 1번 출구 근처에 있는 서울 맛집 식당	5
6713	직원서비스는 그정도면대응좋고 아쉬운점이 있다면	4
9676	여기 맛있다는 사람들은 진짜 타이밍 좋은 날에 가거나 그저 미슐랭이라는 타이틀 때문에 맛있다고 착각하는 사람들이라고 생각듦	1
7802	그리고 와사비까지 조합이 상당합니다🤤	4
14807	추어탕이 진하고 맛있었고 시래기도 연해서 먹기 좋았어요	4
10782	음식도 빠르게 나오고 직원 분들도 친절 하십니다	5
12523	판교의 돼지고기 맛집	5
6720	가격 생각하면 딱 그 정도의 맛을 낸다.	4
19308	3개에 2천원	5
4882	유독 코엑스점은 다른 지점대비 사람이 많은데, 아무래도 방문하는 평균 손님들의 연령 때문이리라	3
8744	가격은 좀 비싸지만 맛은 굿 정원도 예쁘다 서비스하는 종업원들에게 교육은 좀 시켜야 할 듯	4
19066	너무 좋네요~ 갓구운 빵냄새가 넘 좋았는데 아침 식사를 안하고 갔으면 잔뜩 사먹었을듯🤣🤣 커피도 맛있고 분위기도 좋고👍	5
14130	곧 강동구로 옮기신다고 하니 그곳에서도 대성하길 바라며 자주 갈 예정	4
10044	사진은 내부 전시를 너무 스포하지 않는 선에서만 살짝	5
4188	매콤한게 좋으면 아부라소바	5
7215	인싸들의 카페	5
2625	회도 신선하니 정말 잘먹었어요!!	5
15217	가져다 드셔서 역쉬 식습관이 완전 문제였다.ㅋㅋㅋ	4
11673	친절합니다	3
16802	요즘 크로플이 참 맛있는집으로 알려진집.	5
21823	두그릇 다 곱배기인데 양이 적고 면발도 특별하지 않아서 재방문 의사 없습니다.	2
9742	파스타가 크림/오일 대비 더 나은 맛인거 같아요	5
9302	맛은 보통 수준이며 인상적인 수준은 아님.	3
3841	사당역 주차가 빡신데 그래도 여기서 밥먹으면 주차 2시간까진가 무료니까 참고하셔서 식사하시길	4
7558	1층은 꽉 차있었고 2층도 서서히	4
8956	대신 제가 시킨 오리지널은 진한국물이 일품이었습니다	4
8416	다양한 파이가 인상적이었어요	4
12392	소바 먹으러 갔는데 주변인들 모두 소바를 시켜 게딱지장덮밥을 먹었는데...	4
12827	약간 가격이 있지만 인정합니다	5
19889	음식 맛은 가격 정도 하는 것 같아요	4
21174	할인행사하는 메뉴들을 적극활용하면 좋을것 같네요	5
913	라씨도 맛있다 진한 요거트인데 상큼하니 맛남	5
11608	비록 미국산 고기지만 토시살과 갈비살은 가격대비 상당히 만족스러웠음	4
5180	메뉴가 조금씩 바뀌는거 같은데 몇 번 더 가봐야 할거 같습니다.	3
152	개인적으로 크림새우랑 팔보채가 맛있었어요	5
17574	등재된 것으로 알고 있습니다	4
8023	약간의 대기는 있을수 있어요	4
2793	새로나온 와사비쉬림프버거 추천드립니다	4
19488	양꼬치도 맛있고 꿔바로우도 맛있고 물만두도 맛있고 가끔 많이 시키면 주는 서비스 마탕도 맛있고 중국인심 느끼고 가는곳.	5
10331	생각보다 가성비는 아니었습니다,	3
17674	이후에 또 다른 친구에게 추천해줬는데 친구1은 처음에는 너무 맛있었지만 느끼해서 다 못먹고 남겼다고 하고	4
18824	인도에 가까운 맛을 느끼고 싶다면 이	4
12801	다만 깜짝 놀랄 만 하거나 환상적인 맛은 아니다	4
837	저는 야채로만 된 덮밥을 주문했어요	5
21410	⠀	4
12999	갈비살과 살치살을 먹었지만 다음에는 모듬과 여러 부위를 먹어보고 싶어요	5
19839	방문할 때마다 새로운 메뉴가 어떤 신선한 충격을 줄지 너무 기대된다	5
5699	물건들로 꽉 채워놓아서 오래 앉아있기가 부담스럽다.	3
9399	지난주에 방문했습니다	5
3740	리필은 모두 요청하면 가능합니다	4
18524	카레랑 탄두리치킨 모두 맛있었어요	5
7032	지하까지 4개층으로 물건 많고 정리 잘 되어 있음	5
9196	딤섬속 육즙이 살아있는 홍콩식 딤섬	5
9431	보들보들 아기궁딩이 같은 떡과 적당히 달고 맵싹한 소스 그리고 부산에서 온 어묵까지	4
4714	맵부심 있는 편인데 2단계도 조금 매운 편이었음 평일 저녁에 혼밥하러 오는 사람들도 많을 정도로 인기있는듯	4
10094	3층까지있어서좋아요	4
14315	키스텐동은 제가 선택했는데 일단 여기 텐동은 전부 푸짐했습니닷!!튀김을 접시에 덜고 수란이랑 소스랑 밥을 비벼서 먼저 먹어봤는데 간도 적당하고 밥양도 꽤 됐습니다	5
11258	오랜만에 왔는데 역시나 맛은 최고.	5
18406	웨이팅 심하나 시간 2시간, 추가주문 안되서 요긴 가볍게 먹기 굿!!	5
21015	위치는 역에서 조금은 떨어져있습니다	5
4587	편백찜 깔끔하게 나오고 맛있어요	4
18135	압구정 로데오역에서 100미터 정도에 위치해 있는 최고의 로케이션 K현대미슬관	5
7092	순두부찌개도 먹고싶고 돈까스도 먹고 싶어 찾은 가게인데 둘다 맛있게 먹었습니다~:)	5
6568	국물은 곰탕과 설렁탕을 5:5로 섞은 느낌입니다	5
6051	식사공간이 쾌적하고 전망이 좋아요~ 서비스도 괜찮고 음식은 적당히 다양합니다	4
4989	특히 이곳의 팟타이는 예전에 까올리포차나를 생각나게 할 정도로 훌륭한 맛이었습니다	5
6860	근데 너무 늦게나왔다 비인기메뉴인 더블쿼터파운드치즈를 시켜서 그런듯..	4
15047	면은 얇은면을 선택했는데 찰기가적당하고 먹기 편해서 좋았음	5
10776	크림새우 3점 (하얀 크림이 아니라 머스터드뿌린듯, 양은많음)	5
11248	떡볶이도 맛있네요	4
2186	꼼장어는 식감이 좋음 초장에 푹 찍어먹어야함	5
11294	할 정도는 아니였던것 같고, 이날 갔을때 단체석 손님들이 있었는데 너무시끄러워서 식사할때 많이 거슬렸다	3
15458	스시는 참돔과 소금과 영귤 즙을 뿌린 광어로 시작을 했는데 약간 짭짤한 간의 샤리는 살짝 설 익은 느낌이고 이어서 절인 마늘을 올린 방어는 제철인데도 1도 기름지지 않아 지난번 스시코야의 것과 비교할 가치가 없는 정도인데다 그마저도 코스트 다운을 위해 네타가 얇게 썰어져 맛이 밋밋함	2
13531	국물맛은 명동교자 칼국수와 비슷하고요	5
17977	대로변에 주차해도 괜찮습니다.	5
20246	탕수육이 너무 맛있어요	5
4829	바쁘니까 거기까진 그럴 수 있다고 생각은 했어요	1
13274	다양한 좌석이 있고 야외, 루프탑 있어요	4
10360	직원분들 친절 하시고 주차장도 있어요.	5
15575	교대역 근처에서 마셔본 커피 중 단연코 최고라 할 수 있었어요	5
17490	맛이 영 아니네요	2
5040	매장이 안쪽 골목에 있지만 들어가면 버터향이 물씬나 다른 공간에 온 것 같다	4
5193	이런병원이 진짜 병원이죠.	5
20524	En mi habitación había una silla absolutamente llena de suciedad, algo realmente asqueroso y desagradable	1
5277	일반 후라이드보다 살짝 매콤해서 별도의 소스	4
17903	넓은 매장, 청결한 실내	5
11706	우리자리에서 다 구워주시고 잘라주셔서	5
10120	3고초려 성공 ㅜㅜ	4
16364	매운등갈비찜 잡내 없고 살코기 완전 부드럽	5
17447	불고기 양념이 은은하게 달달하며 부드러워 맛있음	4
5459	초밥과 같이 나오는 어묵우동은 한잔 생각나게 할 정도로 시원하니 맛있었습니다	5
2215	신라호텔은 너무 붐비고 포시즌스는 정말ㅜ어둡고 분위기가 별로였어요	5
20559	다양한 수제 스콘들이 있어요 가격이 저렴하진 않은데 묵직하고 스콘특유의 겉바속촉을 느낄수있어요 기억에 오렌지랑 무화과 들은게 맛있었던것같네요	4
10293	남성 기준 양은 살짝 많은편 자리살짝 좁음	4
21548	집에가서 다시넣어둔 거즈 꺼내라고 ㅋ 초등 아이가 자지러지고 생각하기도싫음	1
6323	냉동식품을 사용하네요	1
3617	메뉴판3	4
20612	늦은 시간에 방문했더니 안되는 메뉴가 좀 있었는데 타이트하게 재고관리 한다는 생각이 들어 오히려 믿음이 갔음	5
15200	영등포 신세계 맛있었던 기억에 본점 찾아 갔음	5
15630	가격에 푸짐하게 먹기 좋았어요	5
12285	다시는 안 갈 것 같아요.	1
6424	외부 뿐만 아니라 실내도	4
11072	푸팟퐁커리도 베스트 메뉴이다	5
4777	새로 단장하셧나봅니다	4
8663	하루전에 방문했던 카페촉이나 일커피의 테이크아웃컵처럼 최소 스벅 그란데사이즈는 될 것 같은 제법 커다란 사이즈의 컵에 담겨 나왔는데 커피 위에는 휩트크림이 얹혀져 있음	4
7760	드립커피는 밍밍해요.	4
14506	시끄럽지 않고 음식이 고급스럽고	4
10633	취향에 따라 다르겠지만	2
16421	며칠전 검색을 통해 마눌님이랑 갔던 칼국수 집입니다	5
4183	다시 달라고 했더니 여전히 미지근한 국물만 데워줌	2
